cnpj loja,cnpj destinatário,fornecedor,nota,peças,valor unitario,loja,bandeira,data
03135343738812,81763088521818,adidas do brasil ltda,626787962,1,173,crf são bento centro,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,209,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,209,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,209,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,209,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,232,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,232,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,232,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,232,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,5,131,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,148,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,148,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,148,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,148,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,148,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,107,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,107,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,2,107,crf lg cutelo,crf,20230531
46994466458744,58134574259597,adidas do brasil ltda,722149996,1,107,crf lg cutelo,crf,20230531
28410447664033,14726449941325,vulcabras distribuidora de artigos esportivos ltda,960594158,15,20,insurrection,veste,20230531
28410447664033,14726449941325,vulcabras distribuidora de artigos esportivos ltda,960594158,15,18,insurrection,veste,20230531
28410447664033,14726449941325,asics brasil distribuicao e com. de artigos esportivos ltda,514929662,1,344,insurrection,veste,20230531
28410447664033,14726449941325,asics brasil distribuicao e com. de artigos esportivos ltda,514929662,2,344,insurrection,veste,20230531
28410447664033,14726449941325,asics brasil distribuicao e com. de artigos esportivos ltda,514929662,3,344,insurrection,veste,20230531
28410447664033,14726449941325,asics brasil distribuicao e com. de artigos esportivos ltda,514929662,3,344,insurrection,veste,20230531
28410447664033,14726449941325,asics brasil distribuicao e com. de artigos esportivos ltda,514929662,2,344,insurrection,veste,20230531
28410447664033,14726449941325,asics brasil distribuicao e com. de artigos esportivos ltda,514929662,1,344,insurrection,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,4,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,4,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,6,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,6,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230531
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,6,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,6,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,92,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,7,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,7,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,5,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,3,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,2,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,tess industria e comercio ltda,391366103,1,102,j g - sports shopping,veste,20230530
26634747210862,92139374671235,surf co ltda,026787706,1,221,j g - sports shopping,veste,20230530
26634747210862,92139374671235,surf co ltda,026787706,2,221,j g - sports shopping,veste,20230530
26634747210862,92139374671235,surf co ltda,026787706,2,221,j g - sports shopping,veste,20230530
26634747210862,92139374671235,surf co ltda,026787706,1,221,j g - sports shopping,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,34,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,39,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,39,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,39,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,39,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,35,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,35,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,35,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,35,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,41,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,41,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,41,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,41,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,51,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,51,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,51,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,51,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,91,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,91,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,91,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,91,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,84,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,81,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,81,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,81,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,86,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,86,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,86,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,1,89,sports rua,veste,20230530
95882556345062,81380439930668,pena industria e comercio ltda,595355693,2,89,sports rua,veste,20230530
